sent_idx	tok_idx	pos	dep
33	15	PRON	nsubj
33	16	VERB	relcl
33	17	NOUN	dobj
33	18	ADV	advmod
33	19	ADV	advmod
33	20	ADP	cc
33	21	NOUN	conj
33	22	PUNCT	punct
34	0	AUX	ROOT
34	1	PART	neg
34	2	ADJ	amod
34	3	NOUN	nsubj
34	4	ADV	advmod
34	5	ADJ	acomp
34	6	ADP	prep
34	7	DET	det
34	8	NOUN	pobj
34	9	ADP	prep
34	10	NOUN	pobj
34	11	PUNCT	punct
34	12	NOUN	conj
34	13	PUNCT	punct
34	14	NOUN	conj
34	15	PUNCT	punct
34	16	NOUN	conj
34	17	PUNCT	punct
34	18	CCONJ	cc
34	19	ADP	conj
34	20	ADJ	amod
34	21	ADJ	amod
34	22	CCONJ	cc
34	23	ADJ	conj
34	24	NOUN	pobj
34	25	PUNCT	punct
35	0	AUX	auxpass
35	1	PRON	nsubj
35	2	PART	neg
35	3	ADV	advmod
35	4	VERB	ROOT
35	5	SCONJ	mark
35	6	PRON	poss
35	7	NOUN	nsubjpass
35	8	AUX	auxpass
35	9	ADV	advmod
35	10	VERB	ccomp
35	11	ADP	agent
35	12	DET	det
35	13	ADJ	amod
35	14	NOUN	pobj
35	15	ADP	prep
35	16	PRON	pobj
35	17	PRON	nsubj
35	18	VERB	relcl
35	19	NOUN	dobj
35	20	PUNCT	punct
35	21	CCONJ	cc
35	22	AUX	conj
35	23	PUNCT	punct
35	24	ADP	prep
35	25	NOUN	pobj
35	26	PUNCT	punct
35	27	ADJ	acomp
35	28	PART	aux
35	29	AUX	auxpass
35	30	VERB	xcomp
35	31	ADP	agent
35	32	DET	det
35	33	NOUN	pobj
35	34	CCONJ	cc
35	35	NOUN	conj
35	36	ADP	prep
35	37	DET	det
35	38	NOUN	pobj
35	39	PUNCT	punct
36	0	AUX	aux
36	1	NOUN	compound
36	2	NOUN	nsubj
36	3	VERB	ROOT
36	4	PRON	dobj
36	5	ADJ	amod
36	6	ADP	prep
36	7	VERB	pcomp
36	8	DET	det
36	9	NOUN	dobj
36	10	ADP	prep
36	11	NOUN	pobj
36	12	PUNCT	punct
37	0	AUX	ROOT
37	1	PART	neg
37	2	DET	det
37	3	NOUN	attr
37	4	ADP	prep
37	5	NOUN	pobj
37	6	ADP	prep
37	7	ADJ	amod
37	8	CCONJ	cc
37	9	VERB	conj
37	10	DET	det
37	11	NOUN	dobj
37	12	ADP	prep
37	13	PRON	pobj
37	14	ADP	prep
37	15	NOUN	pobj
37	16	CCONJ	cc
37	17	NOUN	conj
37	18	PUNCT	punct
38	0	AUX	aux
38	1	PRON	expl
38	2	PART	neg
38	3	AUX	ROOT
38	4	ADV	advmod
38	5	ADJ	amod
38	6	NOUN	attr
38	7	VERB	acl
38	8	SCONJ	prep
38	9	ADJ	amod
38	10	NOUN	pobj
38	11	SCONJ	mark
38	12	PRON	nsubj
38	13	AUX	aux
38	14	VERB	advcl
38	15	DET	det
38	16	VERB	amod
38	17	NOUN	attr
38	18	ADP	prep
38	19	NOUN	pobj
38	20	PUNCT	punct
38	21	SCONJ	mark
38	22	AUX	advcl
38	23	ADP	advmod
38	24	VERB	acomp
38	25	ADP	agent
38	26	DET	det
38	27	NOUN	pobj
38	28	ADP	prep
38	29	NOUN	pobj
38	30	CCONJ	cc
38	31	NOUN	conj
38	32	PUNCT	punct
39	0	AUX	aux
39	1	PART	neg
39	2	DET	det
39	3	PROPN	nsubj
39	4	ADP	prep
39	5	NOUN	pobj
39	6	PUNCT	punct
39	7	ADP	prep
39	8	ADJ	amod
39	9	NOUN	pobj
39	10	PUNCT	punct
39	11	VERB	ROOT
39	12	ADJ	amod
39	13	NOUN	dobj
39	14	ADP	prep
39	15	DET	det
39	16	NOUN	pobj
39	17	PUNCT	punct
39	18	PRON	preconj
39	19	ADP	prep
39	20	DET	det
39	21	NOUN	pobj
39	22	CCONJ	cc
39	23	ADP	conj
39	24	DET	det
39	25	ADJ	pobj
39	26	PUNCT	punct
40	0	VERB	ROOT
40	1	NOUN	dobj
40	2	PUNCT	punct
40	3	DET	det
40	4	ADV	advmod
40	5	ADJ	amod
40	6	NOUN	appos
40	7	ADP	prep
40	8	ADJ	amod
40	9	NOUN	pobj
40	10	PUNCT	punct
40	11	AUX	auxpass
40	12	VERB	conj
40	13	ADP	prep
40	14	ADP	prep
40	15	DET	det
40	16	NOUN	pobj
40	17	ADP	prep
40	18	DET	det
40	19	NOUN	pobj
40	20	PUNCT	punct
41	0	PROPN	nsubj
41	1	PUNCT	punct
41	2	PROPN	conj
41	3	PUNCT	punct
41	4	PROPN	conj
41	5	PUNCT	punct
41	6	CCONJ	cc
41	7	NOUN	conj
41	8	AUX	ROOT
41	9	PRON	advmod
41	10	NOUN	attr
41	11	PUNCT	punct
41	12	NUM	appos
41	13	ADP	prep
41	14	PRON	pobj
41	15	PUNCT	punct
41	16	PROPN	conj
41	17	CCONJ	cc
41	18	PROPN	conj
41	19	PUNCT	punct
41	20	ADP	prep
41	21	DET	det
41	22	ADJ	amod
41	23	NOUN	pobj
41	24	PUNCT	punct
42	0	CCONJ	advmod
42	1	AUX	ROOT
42	2	PRON	nsubj
42	3	ADV	advmod
42	4	ADV	advmod
42	5	VERB	acomp
42	6	ADP	prep
42	7	NOUN	pobj
42	8	PUNCT	punct
42	9	ADJ	conj
42	10	CCONJ	cc
42	11	ADJ	conj
42	12	PUNCT	punct
42	13	ADP	prep
42	14	DET	det
42	15	VERB	amod
42	16	NOUN	pobj
42	17	ADP	prep
42	18	DET	det
42	19	ADJ	amod
42	20	NOUN	pobj
42	21	PUNCT	punct
43	0	PROPN	nsubj
43	1	AUX	ROOT
43	2	ADV	advmod
43	3	ADJ	acomp
43	4	ADP	prep
43	5	DET	det
43	6	ADJ	amod
43	7	NOUN	pobj
43	8	PUNCT	punct
43	9	CCONJ	cc
43	10	PROPN	nsubjpass
43	11	AUX	auxpass
43	12	ADV	neg
43	13	VERB	conj
43	14	ADP	prep
43	15	NOUN	pobj
43	16	CCONJ	cc
43	17	NOUN	conj
43	18	PUNCT	punct
44	0	NOUN	nsubj
44	1	PUNCT	punct
44	2	SCONJ	prep
44	3	DET	det
44	4	ADJ	amod
44	5	NOUN	pobj
44	6	PUNCT	punct
44	7	AUX	ROOT
44	8	DET	det
44	9	NOUN	attr
44	10	ADP	prep
44	11	DET	det
44	12	ADJ	amod
44	13	NOUN	pobj
44	14	PRON	nsubj
44	15	VERB	relcl
44	16	ADP	prep
44	17	PRON	poss
44	18	NOUN	pobj
44	19	PUNCT	punct
45	0	PROPN	nsubj
45	1	AUX	aux
45	2	VERB	ccomp
45	3	PRON	poss
45	4	NOUN	dobj
45	5	ADP	prep
45	6	DET	det
45	7	NOUN	pobj
45	8	ADP	prep
45	9	PROPN	pobj
45	10	CCONJ	cc
45	11	ADP	conj
45	12	DET	det
45	13	NOUN	pobj
45	14	ADP	prep
45	15	PROPN	pobj
45	16	PUNCT	punct
45	17	ADP	prep
45	18	PROPN	pobj
45	19	PUNCT	punct
45	20	ADP	prep
45	21	NOUN	pobj
45	22	PUNCT	punct
45	23	VERB	ROOT
45	24	PRON	dative
45	25	DET	det
45	26	NOUN	dobj
45	27	ADP	prep
45	28	DET	det
45	29	NOUN	pobj
45	30	ADP	prep
45	31	NOUN	pobj
45	32	PUNCT	punct
45	33	CCONJ	cc
45	34	VERB	conj
45	35	DET	det
45	36	NOUN	dobj
45	37	ADP	prep
45	38	DET	det
45	39	NOUN	pobj
45	40	PUNCT	punct
46	0	PROPN	nsubj
46	1	PUNCT	punct
46	2	ADP	prep
46	3	ADJ	amod
46	4	NOUN	pobj
46	5	PUNCT	punct
46	6	VERB	ROOT
46	7	ADV	advmod
46	8	ADP	prep
46	9	ADV	pcomp
46	10	ADP	prep
46	11	NOUN	pobj
46	12	ADP	prep
46	13	NOUN	pobj
46	14	PUNCT	punct
46	15	SCONJ	prep
46	16	PUNCT	punct
46	17	VERB	advcl
46	18	DET	det
46	19	NOUN	attr
46	20	ADP	prep
46	21	DET	det
46	22	ADJ	amod
46	23	ADJ	amod
46	24	NOUN	pobj
46	25	PUNCT	punct
46	26	PROPN	compound
46	27	PROPN	compound
46	28	PROPN	npadvmod
46	29	PUNCT	punct
46	30	VERB	ccomp
46	31	NOUN	dobj
46	32	PART	aux
46	33	VERB	xcomp
46	34	DET	det
46	35	ADJ	amod
46	36	PROPN	dobj
46	37	PUNCT	punct
46	38	PRON	nsubj
46	39	VERB	relcl
46	40	DET	det
46	41	ADJ	amod
46	42	NOUN	dobj
46	43	ADP	prep
46	44	DET	det
46	45	NOUN	pobj
46	46	CCONJ	cc
46	47	NOUN	conj
46	48	ADP	prep
46	49	DET	det
46	50	ADJ	compound
46	51	NOUN	pobj
46	52	PUNCT	punct
47	0	DET	det
47	1	NOUN	nsubj
47	2	ADP	prep
47	3	PROPN	pobj
47	4	PUNCT	punct
47	5	SCONJ	mark
47	6	PRON	nsubjpass
47	7	AUX	auxpass
47	8	ADJ	advcl
47	9	ADP	prep
47	10	NOUN	pobj
47	11	CCONJ	cc
47	12	NOUN	conj
47	13	PUNCT	punct
47	14	VERB	ROOT
47	15	DET	det
47	16	ADJ	amod
47	17	CCONJ	cc
47	18	ADJ	conj
47	19	NOUN	dobj
47	20	ADP	prep
47	21	DET	det
47	22	NOUN	pobj
47	23	ADP	prep
47	24	PROPN	pobj
47	25	PUNCT	punct
48	0	PRON	nsubj
48	1	VERB	ROOT
48	2	ADJ	amod
48	3	NOUN	dobj
48	4	ADP	prep
48	5	PROPN	pobj
48	6	ADP	prep
48	7	DET	det
48	8	NOUN	pobj
48	9	ADP	prep
48	10	DET	det
48	11	NOUN	pobj
48	12	PUNCT	punct
48	13	CCONJ	cc
48	14	AUX	conj
48	15	ADP	prep
48	16	DET	det
48	17	ADV	advmod
48	18	ADJ	pobj
48	19	CCONJ	cc
48	20	ADV	advmod
48	21	ADJ	conj
48	22	ADP	prep
48	23	DET	det
48	24	NOUN	pobj
48	25	ADP	prep
48	26	PROPN	compound
48	27	PROPN	pobj
48	28	PUNCT	punct
49	0	ADP	prep
49	1	DET	det
49	2	NOUN	pobj
49	3	ADP	prep
49	4	PROPN	pobj
49	5	DET	det
49	6	NOUN	nsubj
49	7	ADP	prep
49	8	DET	det
49	9	NOUN	pobj
49	10	VERB	ROOT
49	11	NUM	nummod
49	12	NOUN	dobj
49	13	ADP	prep
49	14	DET	det
49	15	ADJ	amod
49	16	NOUN	pobj
49	17	PUNCT	punct
50	0	PROPN	nsubj
50	1	AUX	aux
50	2	AUX	ROOT
50	3	ADP	prep
50	4	NOUN	pobj
50	5	DET	det
50	6	ADJ	amod
50	7	NOUN	attr
50	8	ADP	prep
50	9	DET	det
50	10	NOUN	pobj
50	11	PUNCT	punct
51	0	ADJ	amod
51	1	NOUN	nsubjpass
51	2	PUNCT	punct
51	3	ADV	advmod
51	4	PUNCT	punct
51	5	AUX	aux
51	6	AUX	auxpass
51	7	ADV	advmod
51	8	ADV	advmod
51	9	VERB	ROOT
51	10	ADP	prep
51	11	NOUN	pobj
51	12	PUNCT	punct
51	13	CCONJ	cc
51	14	DET	det
51	15	NOUN	nsubj
51	16	ADP	prep
51	17	PRON	pobj
51	18	DET	det
51	19	NOUN	nsubjpass
51	20	AUX	aux
51	21	AUX	auxpass
51	22	VERB	relcl
51	23	AUX	aux
51	24	PUNCT	punct
51	25	ADP	prep
51	26	ADJ	amod
51	27	NOUN	pobj
51	28	PUNCT	punct
51	29	VERB	conj
51	30	ADP	prep
51	31	DET	det
51	32	NOUN	pobj
51	33	PUNCT	punct
52	0	PRON	expl
52	1	AUX	aux
52	2	AUX	ROOT
52	3	PUNCT	punct
52	4	SCONJ	mark
52	5	PRON	nsubj
52	6	AUX	aux
52	7	ADV	advmod
52	8	VERB	advcl
52	9	PRON	dobj
52	10	PUNCT	punct
52	11	ADV	advmod
52	12	ADV	advmod
52	13	ADJ	advmod
52	14	ADJ	conj
52	15	ADP	prep
52	16	ADJ	amod
52	17	NOUN	pobj
52	18	PUNCT	punct
53	0	DET	det
53	1	NOUN	nsubj
53	2	ADP	prep
53	3	DET	det
53	4	NOUN	pobj
53	5	CCONJ	cc
53	6	DET	det
53	7	NOUN	conj
53	8	ADP	prep
53	9	PRON	poss
53	10	NOUN	pobj
53	11	AUX	aux
53	12	PUNCT	punct
53	13	SCONJ	prep
53	14	ADJ	amod
53	15	NOUN	pobj
53	16	PUNCT	punct
53	17	VERB	ROOT
53	18	PRON	poss
53	19	NOUN	dobj
53	20	ADP	prep
53	21	NOUN	pobj
53	22	PUNCT	punct
53	23	CCONJ	cc
53	24	VERB	conj
53	25	PRON	dobj
53	26	ADP	prep
53	27	PRON	pobj
53	28	PUNCT	punct
53	29	ADJ	conj
53	30	ADP	prep
53	31	PRON	poss
53	32	NOUN	pobj
53	33	PUNCT	punct
53	34	CCONJ	cc
53	35	ADV	advmod
53	36	ADJ	conj
53	37	ADP	prep
53	38	DET	det
53	39	ADJ	amod
53	40	NOUN	pobj
53	41	ADP	prep
53	42	DET	det
53	43	PROPN	pobj
53	44	PUNCT	punct
54	0	ADP	prep
54	1	DET	det
54	2	ADJ	amod
54	3	NOUN	pobj
54	4	ADP	prep
54	5	NOUN	pobj
54	6	ADP	prep
54	7	DET	det
54	8	ADJ	amod
54	9	NOUN	pobj
54	10	ADP	prep
54	11	PROPN	pobj
54	12	CCONJ	cc
54	13	PROPN	conj
54	14	PUNCT	punct
54	15	PRON	nsubj
54	16	ADV	advmod
54	17	ADV	advmod
54	18	VERB	relcl
54	19	PROPN	dobj
54	20	ADP	prep
54	21	DET	det
54	22	NOUN	pobj
54	23	PUNCT	punct
54	24	PRON	nsubj
54	25	AUX	ROOT
54	26	ADV	advmod
54	27	VERB	acomp
54	28	SCONJ	mark
54	29	DET	det
54	30	NOUN	nsubj
54	31	ADP	prep
54	32	DET	det
54	33	PROPN	pobj
54	34	ADP	prep
54	35	DET	det
54	36	PROPN	pobj
54	37	PUNCT	punct
54	38	VERB	acl
54	39	DET	det
54	40	NOUN	dobj
54	41	PUNCT	punct
54	42	CCONJ	cc
54	43	ADV	advmod
54	44	DET	det
54	45	NOUN	conj
54	46	PUNCT	punct
54	47	ADP	prep
54	48	DET	det
54	49	ADJ	amod
54	50	NOUN	pobj
54	51	PUNCT	punct
54	52	VERB	ccomp
54	53	DET	det
54	54	NOUN	dobj
54	55	ADP	prep
54	56	DET	det
54	57	NOUN	pobj
54	58	VERB	acl
54	59	ADP	prt
54	60	ADP	agent
54	61	ADJ	amod
54	62	NOUN	pobj
54	63	PUNCT	punct
54	64	CCONJ	cc
54	65	ADP	prep
54	66	DET	det
54	67	ADJ	amod
54	68	NOUN	pobj
54	69	ADP	prep
54	70	NOUN	pobj
54	71	ADP	prep
54	72	DET	det
54	73	NOUN	pobj
54	74	ADP	prep
54	75	DET	det
54	76	NOUN	pobj
54	77	PUNCT	punct
55	0	DET	det
55	1	NOUN	nsubj
55	2	ADP	prep
55	3	DET	det
55	4	NUM	nummod
55	5	ADV	advmod
55	6	PUNCT	punct
55	7	VERB	amod
55	8	NOUN	pobj
55	9	VERB	ROOT
55	10	ADP	prep
55	11	DET	det
55	12	ADJ	amod
55	13	NOUN	pobj
55	14	VERB	acl
55	15	ADP	prep
55	16	ADP	prep
55	17	ADJ	amod
55	18	PROPN	compound
55	19	NOUN	pobj
55	20	ADP	prep
55	21	NOUN	pcomp
55	22	CCONJ	cc
55	23	DET	det
55	24	NOUN	dobj
55	25	ADP	prep
55	26	AUX	auxpass
55	27	VERB	pcomp
55	28	CCONJ	preconj
55	29	ADP	prep
55	30	ADJ	amod
55	31	NOUN	pobj
55	32	ADP	prep
55	33	NOUN	pobj
55	34	PUNCT	punct
55	35	CCONJ	cc
55	36	ADP	prep
55	37	DET	det
55	38	ADJ	amod
55	39	NOUN	pobj
55	40	ADP	prep
55	41	NOUN	pobj
55	42	CCONJ	cc
55	43	NOUN	conj
55	44	PUNCT	punct
55	45	CCONJ	cc
55	46	ADV	advmod
55	47	ADV	advmod
55	48	DET	det
55	49	ADV	advmod
55	50	ADJ	amod
55	51	NOUN	conj
55	52	ADP	prep
55	53	VERB	pcomp
55	54	ADP	prep
55	55	DET	det
55	56	NOUN	pobj
55	57	ADP	prep
55	58	ADJ	amod
55	59	NOUN	pobj
55	60	PUNCT	punct
55	61	ADP	prep
55	62	PRON	poss
55	63	NOUN	pobj
55	64	PUNCT	punct
56	0	DET	det
56	1	ADJ	amod
56	2	NOUN	nsubj
56	3	CCONJ	cc
56	4	NUM	conj
56	5	ADP	prep
56	6	PROPN	pobj
56	7	CCONJ	cc
56	8	PROPN	conj
56	9	PUNCT	punct
56	10	VERB	ROOT
56	11	ADP	prep
56	12	DET	det
56	13	NOUN	pobj
56	14	ADP	prep
56	15	DET	det
56	16	ADJ	amod
56	17	NOUN	pobj
56	18	PUNCT	punct
56	19	PART	aux
56	20	VERB	advcl
56	21	DET	det
56	22	ADJ	amod
56	23	NOUN	dobj
56	24	ADP	prep
56	25	DET	det
56	26	ADJ	amod
56	27	NOUN	pobj
56	28	PUNCT	punct
57	0	DET	det
57	1	ADJ	amod
57	2	NOUN	ROOT
57	3	ADP	prep
57	4	PRON	poss
57	5	NOUN	pobj
57	6	PUNCT	punct
57	7	VERB	amod
57	8	NOUN	appos
57	9	ADP	prep
57	10	DET	det
57	11	NOUN	pobj
57	12	ADP	prep
57	13	DET	det
57	14	PROPN	pobj
57	15	PUNCT	punct
57	16	ADP	prep
57	17	DET	det
57	18	NOUN	pobj
57	19	ADP	prep
57	20	PROPN	compound
57	21	PROPN	pobj
57	22	PUNCT	punct
57	23	PRON	nsubj
57	24	AUX	relcl
57	25	PART	neg
57	26	ADV	advmod
57	27	ADJ	acomp
57	28	PUNCT	punct
57	29	SCONJ	mark
57	30	PRON	nsubj
57	31	VERB	advcl
57	32	DET	det
57	33	NOUN	dobj
57	34	ADP	prep
57	35	DET	det
57	36	ADJ	amod
57	37	NOUN	pobj
57	38	PUNCT	punct
57	39	CCONJ	cc
57	40	AUX	conj
57	41	ADJ	acomp
57	42	ADP	prep
57	43	NOUN	nmod
57	44	CCONJ	cc
57	45	NOUN	pobj
57	46	PUNCT	punct
58	0	ADJ	nsubjpass
58	1	ADP	prep
58	2	DET	det
58	3	PROPN	pobj
58	4	PRON	nsubjpass
58	5	AUX	auxpass
58	6	VERB	relcl
58	7	ADP	prep
58	8	DET	det
58	9	ADJ	amod
58	10	NOUN	pobj
58	11	PUNCT	punct
58	12	AUX	auxpass
58	13	VERB	ROOT
58	14	PART	aux
58	15	VERB	advcl
58	16	ADP	prep
58	17	DET	det
58	18	NOUN	pobj
58	19	ADP	prep
58	20	PROPN	pobj
58	21	PUNCT	punct
58	22	CCONJ	cc
58	23	ADP	prep
58	24	DET	det
58	25	ADJ	amod
58	26	NOUN	pobj
58	27	ADP	prep
58	28	DET	det
58	29	NOUN	pobj
58	30	ADP	prep
58	31	NOUN	pobj
58	32	PUNCT	punct
58	33	DET	det
58	34	ADJ	nsubj
58	35	AUX	conj
58	36	ADP	prep
58	37	DET	det
58	38	NOUN	pobj
58	39	VERB	advcl
58	40	ADP	prep
58	41	DET	det
58	42	ADJ	pobj
58	43	ADP	prep
58	44	ADJ	amod
58	45	NOUN	pobj
58	46	PUNCT	punct
59	0	DET	det
59	1	NOUN	nsubj
59	2	ADP	prep
59	3	DET	det
59	4	NOUN	pobj
59	5	VERB	ROOT
59	6	DET	det
59	7	ADJ	amod
59	8	NOUN	dobj
59	9	ADP	prep
59	10	DET	det
59	11	NOUN	pobj
59	12	PUNCT	punct
59	13	PRON	nsubj
59	14	ADV	advmod
59	15	SCONJ	mark
59	16	VERB	relcl
59	17	ADP	prt
59	18	ADP	prep
59	19	DET	det
59	20	PROPN	pobj
59	21	ADP	prep
59	22	PROPN	pobj
59	23	PUNCT	punct
59	24	CCONJ	cc
59	25	AUX	auxpass
59	26	VERB	conj
59	27	ADP	prep
59	28	DET	det
59	29	NOUN	pobj
59	30	ADP	prep
59	31	DET	det
59	32	NOUN	pobj
59	33	PUNCT	punct
60	0	NOUN	nsubjpass
60	1	ADP	prep
60	2	NOUN	pobj
60	3	AUX	auxpass
60	4	VERB	ROOT
60	5	PUNCT	punct
60	6	CCONJ	cc
60	7	DET	det
60	8	NOUN	nsubj
60	9	VERB	conj
60	10	PUNCT	punct
60	11	PRON	nsubj
60	12	PUNCT	punct
60	13	ADP	prep
60	14	PRON	poss
60	15	NOUN	pobj
60	16	PUNCT	punct
60	17	VERB	advcl
60	18	DET	predet
60	19	DET	det
60	20	NOUN	dobj
60	21	PRON	nsubjpass
60	22	CCONJ	cc
60	23	NUM	nummod
60	24	NOUN	npadvmod
60	25	ADV	advmod
60	26	AUX	aux
60	27	AUX	auxpass
60	28	VERB	relcl
60	29	PUNCT	punct
60	30	ADP	prep
60	31	ADJ	amod
60	32	NOUN	pobj
60	33	ADP	prep
60	34	DET	det
60	35	ADV	advmod
60	36	ADJ	amod
60	37	NOUN	pobj
60	38	PUNCT	punct
61	0	ADP	prep
61	1	DET	det
61	2	NOUN	pobj
61	3	ADP	prep
61	4	PRON	nsubj
61	5	AUX	aux
61	6	VERB	pcomp
61	7	NOUN	dobj
61	8	ADP	prep
61	9	ADJ	amod
61	10	NOUN	pobj
61	11	PUNCT	punct
61	12	DET	poss
61	13	NOUN	nsubj
61	14	AUX	aux
61	15	VERB	relcl
61	16	DET	det
61	17	ADJ	amod
61	18	NOUN	dobj
61	19	ADP	prep
61	20	PRON	poss
61	21	ADJ	pobj
61	22	PUNCT	punct
61	23	DET	det
61	24	NOUN	dobj
61	25	AUX	aux
61	26	PRON	nsubj
61	27	VERB	ROOT
61	28	PART	aux
61	29	VERB	xcomp
61	30	ADP	prep
61	31	DET	det
61	32	NOUN	pobj
61	33	PRON	nsubj
61	34	AUX	aux
61	35	VERB	relcl
61	36	PRON	dobj
61	37	ADP	prep
61	38	DET	det
61	39	NOUN	pobj
61	40	ADP	prep
61	41	NOUN	pobj
61	42	CCONJ	cc
61	43	NOUN	conj
61	44	ADP	prep
61	45	DET	det
61	46	NOUN	pobj
61	47	ADP	prep
61	48	DET	det
61	49	ADJ	amod
61	50	NOUN	pobj
61	51	PUNCT	punct
61	52	ADP	prep
61	53	DET	det
61	54	NOUN	pobj
61	55	ADP	prep
61	56	NOUN	pobj
61	57	PUNCT	punct
62	0	AUX	aux
62	1	PRON	nsubj
62	2	PART	neg
62	3	ADV	advmod
62	4	VERB	ROOT
62	5	NOUN	dobj
62	6	ADP	prep
62	7	DET	det
62	8	NOUN	pobj
62	9	CCONJ	cc
62	10	NOUN	conj
62	11	ADP	prep
62	12	DET	det
62	13	ADJ	amod
62	14	NOUN	pobj
62	15	PRON	nsubj
62	16	AUX	aux
62	17	VERB	relcl
62	18	PRON	dobj
62	19	ADP	prep
62	20	NOUN	pobj
62	21	ADP	prep
62	22	DET	det
62	23	NOUN	pobj
62	24	ADP	prep
62	25	DET	det
62	26	NOUN	pobj
62	27	PUNCT	punct
62	28	NOUN	appos
62	29	CCONJ	cc
62	30	VERB	conj
62	31	NOUN	dobj
62	32	ADP	prep
62	33	NOUN	pobj
62	34	ADP	prep
62	35	DET	det
62	36	NOUN	pobj
62	37	PUNCT	punct
63	0	AUX	ROOT
63	1	PRON	nsubj
63	2	PART	neg
63	3	NOUN	attr
63	4	PART	aux
63	5	ADJ	xcomp
63	6	ADP	prep
63	7	DET	det
63	8	ADJ	amod
63	9	NOUN	pobj
63	10	ADP	prep
63	11	DET	det
63	12	ADJ	amod
63	13	NOUN	pobj
63	14	PUNCT	punct
63	15	CCONJ	cc
63	16	PART	aux
63	17	VERB	conj
63	18	ADP	prep
63	19	DET	det
63	20	ADJ	amod
63	21	NOUN	pobj
63	22	ADP	prep
63	23	DET	det
63	24	NOUN	pobj
63	25	ADP	prep
63	26	PRON	poss
63	27	ADJ	amod
63	28	NOUN	pobj
63	29	SCONJ	mark
63	30	PRON	nsubj
63	31	PUNCT	punct
63	32	ADV	advmod
63	33	ADV	advmod
63	34	ADP	cc
63	35	DET	det
63	36	ADJ	amod
63	37	NOUN	conj
63	38	ADP	prep
63	39	DET	det
63	40	NOUN	pobj
63	41	PUNCT	punct
63	42	AUX	ccomp
63	43	ADV	advmod
63	44	ADJ	acomp
63	45	ADP	prep
63	46	DET	det
63	47	ADJ	amod
63	48	NOUN	pobj
63	49	ADP	prep
63	50	ADJ	amod
63	51	NOUN	pobj
63	52	CCONJ	cc
63	53	ADJ	conj
63	54	NOUN	dobj
63	55	PUNCT	punct
64	0	VERB	advcl
64	1	DET	det
64	2	NOUN	dobj
64	3	ADP	prep
64	4	ADJ	amod
64	5	NOUN	pobj
64	6	PART	prep
64	7	PRON	pobj
64	8	PRON	poss
64	9	ADJ	amod
64	10	NOUN	nsubj
64	11	CCONJ	cc
64	12	NOUN	conj
64	13	AUX	aux
64	14	VERB	relcl
64	15	PUNCT	punct
64	16	VERB	advcl
64	17	DET	det
64	18	NOUN	nsubj
64	19	VERB	ccomp
64	20	ADV	advmod
64	21	ADP	prep
64	22	DET	det
64	23	ADJ	amod
64	24	CCONJ	cc
64	25	ADJ	conj
64	26	NOUN	pobj
64	27	ADP	prep
64	28	NOUN	pobj
64	29	PUNCT	punct
64	30	VERB	ROOT
64	31	DET	det
64	32	NOUN	dobj
64	33	ADP	prep
64	34	DET	det
64	35	NOUN	pobj
64	36	ADP	prep
64	37	DET	det
64	38	PROPN	pobj
64	39	ADP	prep
64	40	PROPN	compound
64	41	PROPN	pobj
64	42	PUNCT	punct
64	43	DET	det
64	44	ADJ	amod
64	45	ADJ	amod
64	46	NOUN	nsubj
64	47	ADP	prep
64	48	PROPN	pobj
64	49	PUNCT	punct
64	50	CCONJ	cc
64	51	DET	det
64	52	ADJ	amod
64	53	NOUN	conj
64	54	CCONJ	cc
64	55	NOUN	conj
64	56	ADP	prep
64	57	PROPN	pobj
64	58	PUNCT	punct
64	59	NOUN	ccomp
64	60	PUNCT	punct
64	61	PUNCT	punct
65	0	ADV	advmod
65	1	ADV	advmod
65	2	AUX	ccomp
65	3	DET	det
65	4	ADJ	amod
65	5	NOUN	nsubj
65	6	ADP	prep
65	7	NOUN	pobj
65	8	ADP	prep
65	9	VERB	pcomp
65	10	ADP	prep
65	11	DET	det
65	12	NOUN	pobj
65	13	ADP	prep
65	14	PRON	pobj
65	15	PRON	nsubj
65	16	VERB	relcl
65	17	PART	aux
65	18	VERB	xcomp
65	19	ADJ	advmod
65	20	PRON	poss
65	21	NOUN	dobj
65	22	ADP	prep
65	23	NOUN	pobj
65	24	CCONJ	cc
65	25	NOUN	conj
65	26	ADP	prep
65	27	DET	det
65	28	PROPN	pobj
65	29	PUNCT	punct
65	30	ADP	prep
65	31	DET	det
65	32	NOUN	pobj
65	33	ADP	prep
65	34	NOUN	pobj
65	35	PUNCT	punct
65	36	SCONJ	dobj
65	37	PRON	nsubj
65	38	AUX	aux
65	39	ADP	prep
65	40	ADJ	amod
65	41	NOUN	pobj
65	42	ADP	prep
65	43	DET	det
65	44	NOUN	pobj
65	45	ADP	prep
65	46	NOUN	pobj
65	47	VERB	ccomp
65	48	DET	det
65	49	NOUN	attr
65	50	ADV	advmod
65	51	NOUN	relcl
65	52	ADP	prep
65	53	NOUN	pobj
65	54	PUNCT	punct
65	55	DET	det
65	56	NOUN	conj
65	57	CCONJ	cc
65	58	NOUN	conj
65	59	ADP	prep
65	60	NOUN	pobj
65	61	PUNCT	punct
65	62	VERB	ROOT
65	63	NOUN	nmod
65	64	ADJ	amod
65	65	NOUN	dobj
65	66	PUNCT	punct
66	0	DET	det
66	1	ADJ	amod
66	2	NOUN	nsubj
66	3	VERB	ccomp
